date,equity,cash,margin,pnl_spot,pnl_perp,pnl_funding,pnl_total,n_active
2021-04-10,1220429.7799227305,0.0,138736.17988924283,-6907.1326392067685,7317.923995699142,1591.7116183578921,2002.502974850266,1.0
2021-04-11,1223268.343687389,0.0,106882.10017061263,34692.64348328888,-35528.52099911923,3674.441280489017,2838.563764658663,1.0
2021-04-12,1225268.9058146356,5129.218611867548,99546.68495402885,9339.056311794173,-9926.415989062374,2593.0999703044017,2005.7402930362005,1.0
2021-04-13,1230117.440450104,7517.172783911384,116544.43204127664,-7015.481430530438,8176.030917319689,3695.74182473237,4856.2913115216215,1.0
2021-04-14,1232553.2379898585,0.0,34951.16863280164,84033.56914799294,-85291.93874755668,3701.985129545433,2443.615529981694,1.0
2021-04-15,1237555.3809037139,0.0,52901.937133340754,64964.81914295786,-64945.48916222392,5061.07096151964,5080.4009422535755,1.0
2021-04-16,1240486.5471416437,22399.69422476703,56211.6361238969,37642.49431504192,-38344.255671570034,3693.3405822117466,2991.579225683633,1.0
2021-04-17,1245161.1015763916,34958.7492456589,124392.62817727093,-41085.758351664954,41393.51384434569,4402.059437038728,4709.814929719463,1.0
2021-04-18,1248912.8527886327,-5.009326287108706e-13,176620.1234221252,-48454.778567322224,49567.985855175306,2673.5765646192867,3786.7838524723684,1.0
2021-04-19,1251310.7551588619,0.0,216956.45644756686,-37938.43065521266,39064.33758575225,1271.9954396894077,2397.9023702289974,1.0
2021-04-20,1251071.53623668,0.0,251199.56968066568,-34482.33215528057,33500.866744145984,742.246488952828,-239.21892218176004,1.0
2021-04-21,1252491.8478790866,0.0,174364.92813986877,78254.95318320344,-77246.83041569828,412.1888749013862,1420.3116424065495,1.0
2021-04-22,1251667.7310583058,0.0,161141.42178787215,12399.389531215718,-13546.243526367607,322.73717437099907,-824.1168207808896,1.0
2021-04-23,1252694.814995867,0.0,143254.8100524445,18913.695672988997,-18370.9962479268,484.38451249912947,1027.0839375613268,1.0
2021-04-24,1253660.347143176,0.0,158354.72093776264,-14134.37873800919,14100.282116403225,999.6287689149187,965.5321473089527,1.0
2021-04-25,1253971.148606785,0.0,229596.5078129652,-70930.9854115933,70690.70710027819,551.079774924355,310.80146360924596,1.0
2021-04-26,1254934.695758755,0.0,181351.13442239337,49208.920542541746,-48552.24844011011,306.87504953828295,963.5471519699187,1.0
2021-04-27,1254610.8162097696,0.0,83118.34395565045,97908.91091775731,-98554.23119081324,321.44072407031604,-323.8795489856118,1.0
2021-04-28,1255303.2867975668,0.0,55229.538569066586,60347.352689101885,-60315.0960297805,691.3922233260653,723.6488826474504,1.0
2021-04-29,1256870.4667804227,24381.476514360453,57017.77283782553,35115.76067172622,-34211.34750227051,722.4721996280872,1626.8853690837946,1.0
2021-04-30,1256344.7596036743,33671.874438609586,77233.5537523233,3660.200979944502,-4495.111646448225,342.5337391298391,-492.37692737388386,1.0
2021-05-01,1257796.2413260143,4135.286942233383,105992.70259632615,6366.689647488901,-5795.130705318903,884.3945805022596,1455.9535226722573,1.0
2021-05-02,1257877.2407834663,0.0,44200.365211881915,71056.74355303928,-71626.98284632117,656.0582012010879,85.8189079191967,1.0
2021-05-03,1258872.2299096608,57297.67750382946,57134.68571872576,1746.1523125903086,-1516.0951554815706,836.143271619264,1066.200428728002,1.0
2021-05-04,1259486.4286160136,0.0,-70893.38104861972,186782.2170868164,-187100.75255451514,933.4844068934947,614.9489391947611,1.0
2021-05-05,1260581.8917890943,115144.5276644646,65318.4306289575,-64036.615755793784,63327.24528503969,1991.1853439178187,1281.8148731637223,1.0
2021-05-06,1263086.2978504244,0.0,17060.823873475212,100874.77286040262,-100649.2726962884,2343.653973398113,2569.1541375123284,1.0
2021-05-07,1266112.4396785193,72576.93253748608,57371.28896486303,-11261.561121090366,11566.149665207191,2820.0627605522563,3124.651304669081,1.0
2021-05-08,1268134.6822386899,911.7323736621377,120327.52785523186,-3279.396012114886,4013.727082188143,1302.0439009935237,2036.3749710667805,1.0
2021-05-09,1268795.3664999525,0.0,-21001.50786053657,141990.2667612793,-143020.5599647792,1691.9409504003245,661.6477469003996,1.0
2021-05-10,1270683.9610609147,56405.939871929266,57630.603492912094,4035.347837831466,-3792.0390962270994,1782.6413533634552,2025.950094967822,1.0
2021-05-11,1273178.8292466083,2318.299812319062,109860.91571146957,6671.887468354998,-6609.458801288034,2434.661867106867,2497.090534173831,1.0
2021-05-12,1274935.9348515887,0.0,51867.29672830847,66474.49818268379,-66031.78385062549,1318.7717702430666,1761.4861023013648,1.0
2021-05-13,1271296.784690356,64839.36854538793,149090.3984552937,-100823.33010428342,95953.52628154702,1295.3548306831963,-3574.448992053205,1.0
2021-05-14,1277216.8957040482,-2.7817748105007922e-12,182213.0259272653,-27163.630984397914,32409.248021430023,738.0003215570737,5983.617358589183,1.0
2021-05-15,1276924.6637445262,0.0,76747.50301546673,105173.29095227682,-105792.9405309769,327.4176191783465,-292.23195952174297,1.0
2021-05-16,1278948.4688044533,40156.08658392005,200852.11465407602,-122056.70167820706,122530.96677811474,1588.5230496230279,2062.7881495307147,1.0
2021-05-17,1280505.706945797,4.405364961712621e-13,221483.24994038037,-19049.814731897786,19971.873255502996,675.373059008658,1597.4315826138682,1.0
2021-05-18,1281258.6597601469,6.493311326100453e-29,310806.1624177337,-88569.95966300348,88062.90638658297,1260.0060907703698,752.9528143498571,1.0
2021-05-19,1281873.117718032,-1.0126570933597311e-45,283973.86728603224,27446.753089586757,-27704.254826474047,871.9596947725684,614.4579578852779,1.0
2021-05-20,1277727.7212993712,0.0,556619.9431537827,-276791.4722864112,275568.72916469624,-2922.653296945727,-4145.396418660699,1.0
2021-05-21,1279404.071440185,0.0,461036.68509875925,97259.60819583718,-95813.00922929814,229.75117427467325,1676.3501408137104,1.0
2021-05-22,1279629.8082326986,0.0,560869.6248251401,-99607.20293386713,99587.64011077302,245.29961560780538,225.73679251369794,1.0
2021-05-23,1279876.7422024966,0.0,601188.2861054165,-40071.72731047831,40103.23795670183,215.42332357457346,246.93396979809333,1.0
2021-05-24,1280023.9472736502,0.0,660119.9730172639,-58784.48184069412,58728.29455965984,203.3923521875629,147.20507115327996,1.0
2021-05-25,1279915.236849807,0.0,497013.08839587384,162998.17419754705,-163292.65848520974,185.77386381966497,-108.71042384302856,1.0
2021-05-26,1280123.553475706,0.0,480315.1749058343,16906.230115938462,-16932.67515140474,234.76166136522787,208.31662589895112,1.0
2021-05-27,1281122.4678832,0.0,428176.84418502334,53137.24512830489,-52378.17218472164,239.8414639106493,998.9144074938965,1.0
2021-05-28,1280979.0644373759,0.0,470192.5759653565,-42159.135226157305,41760.176864767105,255.55491556606577,-143.4034458241338,1.0
2021-05-29,1281482.3479357068,0.0,568233.3944924907,-97537.53502880296,97797.79166462757,243.02686250663564,503.28349833124696,1.0
2021-05-30,1281672.0315134265,0.0,607924.1683725781,-39501.090302367804,39477.086355080195,213.6875250072474,189.68357771963863,1.0
2021-05-31,1281600.1498404257,0.0,576192.2810889669,31660.00561061039,-31933.731682711918,201.84439910072334,-71.88167300080303,1.0
2021-06-01,1281905.7109766265,0.0,481786.8822209952,94710.96000417248,-94616.8233865772,211.4245186055369,305.56113620080856,1.0
2021-06-02,1282126.037412874,0.0,503247.9147000725,-21240.706042830097,21221.2229134558,239.80956562151007,220.3264362472128,1.0
2021-06-03,1282228.3516700421,0.0,482091.782903796,21258.446053444917,-21389.574995023973,233.44319874747333,102.31425716841721,1.0
2021-06-04,1282435.6380025907,0.0,437641.54918193136,44657.52005441329,-44690.093793110645,239.8600712459805,207.28633254862447,1.0
2021-06-05,1282996.8593603421,0.0,487789.05687658454,-49586.28633690186,49894.24059526929,253.26709938391372,561.2213577513476,1.0
2021-06-06,1283233.544067748,0.0,506330.4758700648,-18304.73428607469,18303.120166274923,238.2988272053329,236.68470740556526,1.0
2021-06-07,1283619.6793967625,0.0,481794.85295367107,24921.758245408473,-24768.430807549175,232.80789115545045,386.1353290147482,1.0
2021-06-08,1283503.4977850097,0.0,517120.2558819243,-35441.58454000608,35085.16450785549,240.2384203977152,-116.1816117528771,1.0
2021-06-09,1284226.6065730625,0.0,542862.6929737674,-25019.328303790182,25512.724220797725,229.71287104535853,723.1087880529017,1.0
2021-06-10,1284096.8013016288,0.0,512347.2061875557,30385.6815147779,-30737.545839990835,222.05905377911924,-129.80527143381394,1.0
2021-06-11,1284272.796380834,0.0,553677.069224744,-41153.867957983115,41098.582719657206,231.28031753111648,175.99507920520776,1.0
2021-06-12,1284410.1768295132,0.0,588383.8170248665,-34569.36735144337,34497.40899501245,209.33880511002118,137.38044867909977,1.0
2021-06-13,1284680.0645152542,0.0,583760.4184493489,4893.286261258792,-4832.000095534308,208.60152001671557,269.88768574120036,1.0
2021-06-14,1285151.9928867156,0.0,543226.3122846172,41006.03453619295,-40744.157284777,210.05112004537588,471.9283714613259,1.0
2021-06-15,1285353.425368594,0.0,522361.48216137826,21066.262605117503,-21041.056650725095,176.2265274861597,201.4324818785676,1.0
2021-06-16,1285124.4617074863,0.0,533081.06171806,-10948.543217789414,10490.992872455818,228.5866842260265,-228.96366110757035,1.0
2021-06-17,1285859.207677777,0.0,585714.2087420528,-51898.401053702175,52407.70763762843,225.43938636428976,734.745970290546,1.0
2021-06-18,1285952.4257145654,0.0,584252.2191816072,1555.2075972340024,-1671.706634518537,209.7170740730012,93.21803678846666,1.0
2021-06-19,1286523.3177663216,0.0,625976.9791913466,-41153.86795798325,41591.82478319907,132.93522654026472,570.892051756078,1.0
2021-06-20,1286319.6146239163,0.0,646100.3715451073,-20327.095496166014,20178.62142584963,-55.229072088911295,-203.7031424052956,1.0
2021-06-21,1285870.9308147337,0.0,622545.3239101011,23106.36382582351,-23433.42833616672,-121.61929883956745,-448.68380918277455,1.0
2021-06-22,1285611.4391432088,0.0,728199.6089460177,-105913.77670744124,105722.15367949213,-67.86864357558296,-259.4916715246967,1.0
2021-06-23,1285777.2559535317,0.0,730133.5134809525,-1768.0877246119728,1857.779987830708,76.12454710409297,165.8168103228282,1.0
2021-06-24,1285928.771189618,0.0,704071.2063651829,26213.822351855713,-25997.105648467383,-65.2014673022141,151.51523608611654,1.0
2021-06-25,1285600.6207249535,0.0,697362.5654160492,6380.490484469252,-6799.061259119731,90.42030998605225,-328.15046466442726,1.0
2021-06-26,1285981.7329375069,0.0,751129.282905515,-53385.605276912494,53606.847025639974,159.87046382586198,381.1122125533417,1.0
2021-06-27,1285902.9821833796,0.0,744879.965125861,6170.567025527018,-6161.095476335232,-88.22230331882983,-78.7507541270439,1.0
2021-06-28,1285781.8787727645,0.0,699690.3647482553,45068.49696699035,-44935.23805223621,-254.36232536938175,-121.10341061523783,1.0
2021-06-29,1285715.1294805116,0.0,669421.2473842446,30202.368071757963,-30288.606955809308,19.489591798534867,-66.74929225281008,1.0
2021-06-30,1285627.3081072131,0.0,645372.5850071745,23960.841003771533,-24065.487028369953,16.824651299880113,-87.82137329853978,1.0
2021-07-01,1285930.3590152913,0.0,613087.2364157995,32588.39949945329,-32477.184016194762,191.8354248197047,303.050908078234,1.0
2021-07-02,1286189.2116717768,0.0,663393.6156851725,-50047.526612887574,50139.38485439465,166.99441497834889,258.8526564854267,1.0
2021-07-03,1286135.33956443,0.0,649283.7418340042,14056.00174382155,-14002.758223061066,-107.11562810723838,-53.8721073467553,1.0
2021-07-04,1285892.8526782673,0.0,627445.7486927147,21595.506255126762,-21876.909967984364,38.91682669490777,-242.48688616269416,1.0
2021-07-05,1286202.7411103938,0.0,599460.3201941779,28295.31693066317,-28182.729163562373,197.30066502555835,309.88843212635675,1.0
2021-07-06,1286568.1615800853,0.0,637032.4562600518,-37206.715596182315,37436.18655922792,135.94950664602192,365.4204696916274,1.0
2021-07-07,1286432.4635239765,0.0,599743.2626396053,37153.495564337856,-37344.6266552172,55.43303477069449,-135.69805610865123,1.0
2021-07-08,1286860.2474332005,0.0,602021.9209896438,-1850.874440814599,2120.645518700334,158.01283133808306,427.783909223818,1.0
2021-07-09,1286888.3453650414,0.0,661162.6909585532,-59112.672037068616,59020.69554343599,120.07442547347335,28.09793184084873,1.0
2021-07-10,1286471.2014260555,0.0,651677.4449269506,9068.102092616784,-9625.604102289888,140.35807068721857,-417.14393898588554,1.0
2021-07-11,1286635.366854325,0.0,662577.2734456315,-10735.663090411445,10709.555223965384,190.27329471546992,164.16542826940977,1.0
2021-07-12,1287050.315345362,0.0,654163.6099873519,8828.61194931665,-8600.72388642785,187.06042814828032,414.9484910370804,1.0
2021-07-13,1287356.5538879414,0.0,686688.664474909,-32218.815944977614,32335.41384224285,189.64064531420865,306.23854257944606,1.0
2021-07-14,1287244.505562218,0.0,713520.735604685,-26944.119455499727,26720.724244681267,111.34688509475833,-112.04832572370199,1.0
2021-07-15,1287502.957399285,0.0,697822.0478937072,15957.139548044805,-15804.420850369117,105.73313939120084,258.45183706688834,1.0
2021-07-16,1287509.5571851865,0.0,719965.2242584884,-22136.5765788793,21992.098234320412,151.07813046082924,6.599785901941914,1.0
2021-07-17,1287707.018638412,0.0,732897.0566647301,-12734.370953016274,12779.990472724192,151.8419335174953,197.4614532254131,1.0
2021-07-18,1288022.8256123937,0.0,726403.6562310506,6809.207407661131,-6633.662722842291,140.26228916278208,315.80697398162147,1.0
2021-07-19,1288159.0620929026,0.0,728860.877433667,-2320.984722107656,2288.997600268374,168.22360234798145,136.23648050869917,1.0
2021-07-20,1287989.3996550073,0.0,750251.2412296688,-21560.026233897122,21383.667904442573,6.69589155928044,-169.66243789526925,1.0
2021-07-21,1287864.2732916342,0.0,759794.4206513814,-9668.30578508552,9805.770365020659,-262.59094330811024,-125.12636337297192,1.0
2021-07-22,1287398.8657990713,0.0,697395.6794339907,61933.333724827564,-62113.05746276631,-285.68375462433966,-465.40749256308396,1.0
2021-07-23,1287664.4107993045,0.0,689154.8893444104,8506.335089813758,-8417.604078406277,176.81398882589187,265.54500023337266,1.0
2021-07-24,1287763.4921994244,0.0,659690.2430549064,29563.72768962392,-29635.873446571477,171.2271570675119,99.08140011995496,1.0
2021-07-25,1288316.827051319,0.0,642314.3405120735,17929.237394727337,-17484.98812075965,109.08557792672451,553.3348518944099,1.0
2021-07-26,1288496.652172988,0.0,641039.4847633261,1454.6808704165564,-1361.5843789983862,86.72863025105855,179.82512166922876,1.0
2021-07-27,1288318.4401174104,0.0,629628.8893201215,11232.383387626798,-11604.479447037977,193.88400383331262,-178.2120555778658,1.0
