open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
2021-01-31 00:00:00+00:00,1380.42,1383.7,1281.96,1313.12,2091898.285,2021-01-31 23:59:59.999000+00:00,2789247028.64788,1745459,980938.92,1307931119.23746
2021-02-01 00:00:00+00:00,1313.09,1379.73,1270.0,1376.48,2282184.993,2021-02-01 23:59:59.999000+00:00,3023615300.24649,1841919,1133593.179,1502912473.80172
2021-02-02 00:00:00+00:00,1376.74,1551.5,1363.0,1516.26,5098356.241,2021-02-02 23:59:59.999000+00:00,7431220730.79352,3355992,2499526.773,3644007625.7395
2021-02-03 00:00:00+00:00,1516.2,1672.76,1510.76,1666.0,4407760.724,2021-02-03 23:59:59.999000+00:00,6966221755.1702,3190764,2171799.519,3434502838.53946
2021-02-04 00:00:00+00:00,1666.1,1703.37,1557.0,1596.0,4966516.757,2021-02-04 23:59:59.999000+00:00,8136508279.05647,3470922,2348069.915,3848825179.12879
2021-02-05 00:00:00+00:00,1595.93,1767.19,1592.46,1721.16,3518469.104,2021-02-05 23:59:59.999000+00:00,5947779584.53895,2628410,1716851.526,2902204413.55335
2021-02-06 00:00:00+00:00,1721.03,1748.11,1647.09,1679.34,2991060.685,2021-02-06 23:59:59.999000+00:00,5059220432.8374,2363495,1409797.953,2385307408.24346
2021-02-07 00:00:00+00:00,1679.38,1695.5,1490.48,1611.99,4063794.078,2021-02-07 23:59:59.999000+00:00,6470840190.4574,2835190,1915828.659,3050520627.62823
2021-02-08 00:00:00+00:00,1612.0,1782.5,1566.22,1755.61,3884050.435,2021-02-08 23:59:59.999000+00:00,6554958213.11899,2752510,1876643.362,3167309739.18909
2021-02-09 00:00:00+00:00,1755.6,1830.47,1713.2,1770.79,3388435.791,2021-02-09 23:59:59.999000+00:00,5963865015.44841,2375549,1627361.442,2865302390.73438
2021-02-10 00:00:00+00:00,1770.99,1848.0,1680.0,1743.31,3442140.65,2021-02-10 23:59:59.999000+00:00,6073425415.1568,2403599,1636112.194,2888417255.13224
2021-02-11 00:00:00+00:00,1743.3,1827.07,1704.21,1789.32,2256762.199,2021-02-11 23:59:59.999000+00:00,3999256495.29382,1755149,1084742.684,1922113256.62648
2021-02-12 00:00:00+00:00,1789.32,1872.86,1740.22,1843.08,2650816.264,2021-02-12 23:59:59.999000+00:00,4780809285.80296,1942543,1295528.595,2337379584.14198
2021-02-13 00:00:00+00:00,1843.08,1878.88,1764.79,1818.02,2381458.551,2021-02-13 23:59:59.999000+00:00,4331083291.8682,1795873,1132071.471,2059477700.42715
2021-02-14 00:00:00+00:00,1817.86,1857.67,1785.23,1803.59,1773668.237,2021-02-14 23:59:59.999000+00:00,3236470817.88099,1480018,819483.085,1495445756.79576
2021-02-15 00:00:00+00:00,1804.0,1839.63,1652.0,1781.34,3238695.81,2021-02-15 23:59:59.999000+00:00,5714101385.26495,2238984,1524726.195,2691076800.47953
2021-02-16 00:00:00+00:00,1781.34,1831.58,1726.01,1784.31,2536777.874,2021-02-16 23:59:59.999000+00:00,4526508138.96013,1955052,1194945.841,2132951128.29046
2021-02-17 00:00:00+00:00,1784.31,1864.26,1735.66,1849.86,2340915.266,2021-02-17 23:59:59.999000+00:00,4236223610.15366,1854144,1135793.751,2056039289.37651
2021-02-18 00:00:00+00:00,1849.87,1955.0,1849.37,1941.26,2447343.966,2021-02-18 23:59:59.999000+00:00,4677799273.31045,1991785,1191392.013,2277217716.61076
2021-02-19 00:00:00+00:00,1941.12,1980.0,1894.0,1958.58,1943898.87,2021-02-19 23:59:59.999000+00:00,3766473154.64299,1688871,932775.41,1807574899.99218
2021-02-20 00:00:00+00:00,1958.59,2048.0,1792.0,1914.58,3273599.601,2021-02-20 23:59:59.999000+00:00,6470877708.6009,2451990,1536660.896,3041162056.4399
2021-02-21 00:00:00+00:00,1914.51,1981.04,1885.0,1934.75,2039425.917,2021-02-21 23:59:59.999000+00:00,3961287537.73876,1712993,995068.871,1933114330.09426
2021-02-22 00:00:00+00:00,1934.59,1938.5,1552.2,1778.3,4972903.814,2021-02-22 23:59:59.999000+00:00,8838825736.40233,3509281,2326381.12,4138255022.73987
2021-02-23 00:00:00+00:00,1778.22,1784.08,1348.17,1579.75,7089349.585,2021-02-23 23:59:59.999000+00:00,10942958835.92679,5372037,3459134.535,5344360525.28816
2021-02-24 00:00:00+00:00,1579.75,1714.04,1501.09,1623.98,3593348.017,2021-02-24 23:59:59.999000+00:00,5867227964.60702,2633258,1785428.893,2915517539.60368
2021-02-25 00:00:00+00:00,1623.94,1672.49,1458.0,1482.09,2955804.261,2021-02-25 23:59:59.999000+00:00,4711814880.46952,2157420,1461321.977,2332154574.30433
2021-02-26 00:00:00+00:00,1482.13,1563.66,1401.01,1445.28,3880051.012,2021-02-26 23:59:59.999000+00:00,5737181606.49004,2740047,1954660.213,2891941974.25923
2021-02-27 00:00:00+00:00,1445.36,1530.19,1425.5,1458.65,2530875.338,2021-02-27 23:59:59.999000+00:00,3756706927.66827,2054630,1242834.507,1844965913.3956
2021-02-28 00:00:00+00:00,1458.64,1469.44,1292.8,1419.77,4109392.696,2021-02-28 23:59:59.999000+00:00,5629627203.07104,3035122,2029795.168,2780533897.34832
2021-03-01 00:00:00+00:00,1419.96,1573.42,1411.1,1571.2,2727916.51,2021-03-01 23:59:59.999000+00:00,4093786528.92125,2130657,1385148.65,2078534377.72257
2021-03-02 00:00:00+00:00,1571.2,1604.85,1455.3,1486.28,2884922.074,2021-03-02 23:59:59.999000+00:00,4419676882.47557,2055288,1408214.415,2159405354.10544
2021-03-03 00:00:00+00:00,1486.24,1664.0,1475.0,1568.63,3055043.878,2021-03-03 23:59:59.999000+00:00,4859941588.27233,2317178,1529266.667,2433672196.0236
2021-03-04 00:00:00+00:00,1568.63,1626.0,1506.99,1540.69,3087612.251,2021-03-04 23:59:59.999000+00:00,4819190828.6856,2412427,1515517.719,2366096691.03746
2021-03-05 00:00:00+00:00,1540.7,1551.0,1441.57,1529.88,3051666.755,2021-03-05 23:59:59.999000+00:00,4547100964.24997,2173938,1507525.227,2246790361.40687
2021-03-06 00:00:00+00:00,1529.75,1674.02,1515.16,1651.73,2839191.599,2021-03-06 23:59:59.999000+00:00,4507498262.312,2111387,1428972.805,2269564898.07284
2021-03-07 00:00:00+00:00,1651.9,1736.89,1631.59,1727.23,2570034.976,2021-03-07 23:59:59.999000+00:00,4288738410.50978,1917251,1268786.647,2118065378.75201
2021-03-08 00:00:00+00:00,1727.73,1844.57,1667.86,1834.3,3501989.878,2021-03-08 23:59:59.999000+00:00,6080210583.95216,2433911,1757257.31,3051783959.64863
2021-03-09 00:00:00+00:00,1834.47,1873.86,1801.0,1873.31,2460568.209,2021-03-09 23:59:59.999000+00:00,4512195932.80944,2005441,1214680.562,2228060688.889
2021-03-10 00:00:00+00:00,1873.37,1882.59,1760.0,1796.8,3413199.591,2021-03-10 23:59:59.999000+00:00,6215915591.53833,2552861,1656134.475,3016053062.41708
2021-03-11 00:00:00+00:00,1796.8,1850.07,1725.96,1829.0,3061111.766,2021-03-11 23:59:59.999000+00:00,5482129545.41183,2474950,1470844.153,2634339752.5956
2021-03-12 00:00:00+00:00,1828.96,1846.59,1719.92,1767.44,2753218.247,2021-03-12 23:59:59.999000+00:00,4887332853.92612,2301344,1334541.323,2369651074.85164
2021-03-13 00:00:00+00:00,1767.32,1948.75,1729.33,1924.94,2763730.381,2021-03-13 23:59:59.999000+00:00,5136048302.61478,2322825,1371616.668,2548749630.46122
2021-03-14 00:00:00+00:00,1924.94,1935.88,1836.0,1850.54,2244662.581,2021-03-14 23:59:59.999000+00:00,4225374618.59173,1884142,1089302.936,2051005868.07537
2021-03-15 00:00:00+00:00,1850.5,1896.3,1729.2,1794.89,3297299.618,2021-03-15 23:59:59.999000+00:00,5932093091.82662,2427808,1616815.273,2909312358.71151
2021-03-16 00:00:00+00:00,1795.09,1819.76,1712.0,1807.25,2500648.806,2021-03-16 23:59:59.999000+00:00,4444439699.43044,2007781,1237512.306,2200090682.55588
2021-03-17 00:00:00+00:00,1807.25,1841.86,1741.95,1825.77,2164536.182,2021-03-17 23:59:59.999000+00:00,3879170125.69688,1729032,1071276.026,1920580757.03416
2021-03-18 00:00:00+00:00,1825.94,1853.0,1758.48,1777.54,1948941.621,2021-03-18 23:59:59.999000+00:00,3527078371.44721,1636587,923844.389,1672189613.64183
2021-03-19 00:00:00+00:00,1777.55,1844.32,1733.09,1811.04,1807873.07,2021-03-19 23:59:59.999000+00:00,3259787302.19901,1544047,897435.533,1618727579.70283
2021-03-20 00:00:00+00:00,1811.04,1873.84,1802.5,1807.35,1400240.86,2021-03-20 23:59:59.999000+00:00,2573392189.53617,1433898,701010.525,1288535323.90337
2021-03-21 00:00:00+00:00,1807.43,1818.61,1745.02,1784.67,1569940.157,2021-03-21 23:59:59.999000+00:00,2801382704.19012,1557526,763137.385,1362072397.69851
2021-03-22 00:00:00+00:00,1784.78,1809.59,1653.67,1681.69,2062250.384,2021-03-22 23:59:59.999000+00:00,3606818027.203,1816905,981460.369,1717619404.20763
2021-03-23 00:00:00+00:00,1681.66,1722.52,1652.58,1669.33,1875276.276,2021-03-23 23:59:59.999000+00:00,3172273699.64815,1705140,919667.49,1555986824.26208
2021-03-24 00:00:00+00:00,1669.33,1742.43,1540.22,1582.11,2657346.906,2021-03-24 23:59:59.999000+00:00,4399210528.81931,2011721,1283516.821,2126515086.36376
2021-03-25 00:00:00+00:00,1582.01,1622.54,1548.56,1587.5,2454402.206,2021-03-25 23:59:59.999000+00:00,3902283814.32379,1762270,1212938.964,1928986833.53193
2021-03-26 00:00:00+00:00,1587.44,1701.19,1587.03,1699.13,1630204.715,2021-03-26 23:59:59.999000+00:00,2675730180.49903,1296455,831309.947,1365212797.63838
2021-03-27 00:00:00+00:00,1699.21,1734.88,1668.3,1714.34,1412714.74,2021-03-27 23:59:59.999000+00:00,2399338118.75358,1272307,701913.974,1192363569.22107
2021-03-28 00:00:00+00:00,1714.14,1727.5,1662.54,1688.3,1167051.376,2021-03-28 23:59:59.999000+00:00,1983034035.73383,1118546,578167.566,982607532.58962
2021-03-29 00:00:00+00:00,1688.31,1845.0,1680.04,1818.44,1936361.877,2021-03-29 23:59:59.999000+00:00,3435359910.8272,1494348,971287.537,1723034207.19779
2021-03-30 00:00:00+00:00,1818.43,1863.79,1788.3,1843.43,1627666.888,2021-03-30 23:59:59.999000+00:00,2977548709.20566,1367854,797990.547,1459997131.80626
2021-03-31 00:00:00+00:00,1843.43,1952.98,1771.85,1923.07,2721505.354,2021-03-31 23:59:59.999000+00:00,5049966053.5153,2093530,1336302.109,2480787747.65429
2021-04-01 00:00:00+00:00,1923.07,1989.11,1882.1,1969.74,2282765.6,2021-04-01 23:59:59.999000+00:00,4435453780.00105,1864863,1120030.433,2177035192.55174
2021-04-02 00:00:00+00:00,1969.75,2150.0,1949.94,2138.01,2782619.002,2021-04-02 23:59:59.999000+00:00,5678697553.59085,2187811,1390192.284,2838502252.42318
2021-04-03 00:00:00+00:00,2138.01,2144.17,2002.0,2012.63,2961945.62,2021-04-03 23:59:59.999000+00:00,6150272520.34633,2154740,1435758.279,2981544989.03309
2021-04-04 00:00:00+00:00,2012.64,2093.72,1980.0,2077.73,1628243.592,2021-04-04 23:59:59.999000+00:00,3330679833.83388,1485985,810070.944,1657379621.27131
2021-04-05 00:00:00+00:00,2077.85,2138.61,2002.16,2110.35,2029400.255,2021-04-05 23:59:59.999000+00:00,4215186592.34909,1754041,997481.631,2072231252.40876
2021-04-06 00:00:00+00:00,2110.39,2161.02,2043.89,2114.47,2216031.293,2021-04-06 23:59:59.999000+00:00,4675497907.26923,1850400,1061895.953,2241128697.74332
2021-04-07 00:00:00+00:00,2114.48,2133.02,1930.1,1965.4,3144081.502,2021-04-07 23:59:59.999000+00:00,6331327536.5734,2315021,1512699.025,3047079333.43999
2021-04-08 00:00:00+00:00,1965.4,2086.67,1950.0,2082.08,1653807.764,2021-04-08 23:59:59.999000+00:00,3355215507.54095,1460069,814310.272,1652269178.50818
2021-04-09 00:00:00+00:00,2082.02,2104.83,2052.0,2068.02,1237414.829,2021-04-09 23:59:59.999000+00:00,2571500898.67981,1159312,592606.513,1231826568.00432
2021-04-10 00:00:00+00:00,2068.02,2211.94,2059.03,2135.96,2077350.376,2021-04-10 23:59:59.999000+00:00,4462334737.25942,1721187,1028505.482,2209271806.71502
2021-04-11 00:00:00+00:00,2135.99,2171.07,2115.56,2155.05,1290245.975,2021-04-11 23:59:59.999000+00:00,2765613090.77921,1262394,637105.081,1365885358.85052
2021-04-12 00:00:00+00:00,2155.07,2209.99,2101.96,2139.25,1659510.107,2021-04-12 23:59:59.999000+00:00,3572221905.88937,1486039,791295.609,1703726826.95369
2021-04-13 00:00:00+00:00,2139.24,2324.0,2137.21,2303.15,2311955.605,2021-04-13 23:59:59.999000+00:00,5176595617.26422,1780146,1148272.119,2570513961.65787
2021-04-14 00:00:00+00:00,2303.15,2450.0,2286.04,2437.08,3370771.796,2021-04-14 23:59:59.999000+00:00,7962169647.2472,2468771,1632507.143,3856799144.06772
2021-04-15 00:00:00+00:00,2436.74,2548.6,2403.14,2519.85,2600911.507,2021-04-15 23:59:59.999000+00:00,6417301595.81241,2000570,1264974.531,3121672740.79597
2021-04-16 00:00:00+00:00,2519.85,2553.0,2298.23,2427.29,3505534.172,2021-04-16 23:59:59.999000+00:00,8482048892.07963,2375308,1681499.622,4069635112.8546
2021-04-17 00:00:00+00:00,2427.29,2499.26,2314.49,2319.8,2057149.939,2021-04-17 23:59:59.999000+00:00,4945909137.13609,1733667,987743.735,2374682351.65658
2021-04-18 00:00:00+00:00,2319.93,2341.91,1900.0,2235.32,4275573.298,2021-04-18 23:59:59.999000+00:00,9242083489.27048,3573690,2031438.001,4391973190.43101
2021-04-19 00:00:00+00:00,2235.32,2278.58,2079.12,2162.75,3029523.224,2021-04-19 23:59:59.999000+00:00,6625482639.95203,2298989,1487044.376,3252086055.04156
2021-04-20 00:00:00+00:00,2162.76,2347.0,2052.42,2329.96,3393046.281,2021-04-20 23:59:59.999000+00:00,7390689083.89487,2726060,1659688.17,3616869084.00746
2021-04-21 00:00:00+00:00,2330.07,2470.0,2238.96,2358.9,3556266.081,2021-04-21 23:59:59.999000+00:00,8376213677.30245,2869276,1759568.319,4145850503.44985
2021-04-22 00:00:00+00:00,2359.41,2645.63,2305.0,2398.94,6698438.657,2021-04-22 23:59:59.999000+00:00,16634756435.85801,5254044,3286810.321,8165071100.47479
2021-04-23 00:00:00+00:00,2399.2,2443.66,2110.0,2368.67,6753400.874,2021-04-23 23:59:59.999000+00:00,15240128936.7881,5287498,3304800.34,7460124823.05529
2021-04-24 00:00:00+00:00,2368.66,2370.04,2156.58,2215.54,3424662.228,2021-04-24 23:59:59.999000+00:00,7712787520.22163,2896447,1656349.988,3730393778.25107
2021-04-25 00:00:00+00:00,2215.55,2357.0,2162.9,2320.71,3570867.777,2021-04-25 23:59:59.999000+00:00,8083675412.6014,2864331,1768609.519,4004150147.99782
2021-04-26 00:00:00+00:00,2320.71,2545.5,2303.42,2534.25,3507145.533,2021-04-26 23:59:59.999000+00:00,8646978933.32786,2997476,1765092.767,4352505519.60982
2021-04-27 00:00:00+00:00,2534.17,2683.42,2481.43,2668.39,2604067.05,2021-04-27 23:59:59.999000+00:00,6743588001.19054,2397806,1290836.328,3343067019.05474
2021-04-28 00:00:00+00:00,2668.28,2762.1,2562.83,2748.33,3857131.883,2021-04-28 23:59:59.999000+00:00,10332188911.34269,3211060,1921065.705,5147300141.70237
2021-04-29 00:00:00+00:00,2748.33,2798.0,2668.87,2759.14,2827431.929,2021-04-29 23:59:59.999000+00:00,7750499577.3932,2503798,1379566.987,3782341571.96435
2021-04-30 00:00:00+00:00,2759.15,2803.55,2726.88,2773.15,1961665.845,2021-04-30 23:59:59.999000+00:00,5412494300.94511,1879324,947387.36,2614574202.72017
2021-05-01 00:00:00+00:00,2773.16,2958.91,2754.04,2947.01,2293998.885,2021-05-01 23:59:59.999000+00:00,6589470501.4225,2139762,1144510.826,3287853200.84389
2021-05-02 00:00:00+00:00,2947.0,2986.97,2856.7,2950.98,2080727.947,2021-05-02 23:59:59.999000+00:00,6086611127.85545,1950830,1007019.313,2946475620.08994
2021-05-03 00:00:00+00:00,2950.91,3459.8,2950.7,3433.36,5116980.548,2021-05-03 23:59:59.999000+00:00,16382343434.80363,4435590,2523981.921,8079138870.44331
2021-05-04 00:00:00+00:00,3433.7,3529.64,3160.01,3243.67,6940584.205,2021-05-04 23:59:59.999000+00:00,23227206677.60779,6222637,3325643.633,11132319408.91274
2021-05-05 00:00:00+00:00,3243.65,3552.74,3211.0,3528.49,3838631.919,2021-05-05 23:59:59.999000+00:00,12937893760.98514,3812962,1828421.199,6165478151.93019
2021-05-06 00:00:00+00:00,3528.74,3616.0,3380.25,3493.16,3041910.825,2021-05-06 23:59:59.999000+00:00,10632727893.23226,3211347,1460630.147,5106732732.74472
2021-05-07 00:00:00+00:00,3493.17,3592.0,3355.0,3480.98,2326172.061,2021-05-07 23:59:59.999000+00:00,8094167086.99724,2597356,1121017.927,3901672633.03948
2021-05-08 00:00:00+00:00,3480.98,3964.83,3451.74,3914.47,3128854.033,2021-05-08 23:59:59.999000+00:00,11602305090.60812,3543096,1543104.593,5721778308.19867
2021-05-09 00:00:00+00:00,3914.95,3985.55,3730.0,3928.01,3118238.261,2021-05-09 23:59:59.999000+00:00,12120213502.67268,3541487,1489308.178,5789340832.26717
2021-05-10 00:00:00+00:00,3927.83,4214.92,3658.0,3950.33,5052309.882,2021-05-10 23:59:59.999000+00:00,20426765812.22148,5506108,2401491.793,9708868439.74796
2021-05-11 00:00:00+00:00,3950.32,4183.52,3778.17,4175.91,3394479.287,2021-05-11 23:59:59.999000+00:00,13477585470.55893,4132170,1643472.063,6525844552.70293
2021-05-12 00:00:00+00:00,4175.85,4379.18,3723.43,3828.99,4928002.067,2021-05-12 23:59:59.999000+00:00,20540714054.05621,6206838,2381766.125,9932240244.71696
2021-05-13 00:00:00+00:00,3829.89,4036.45,3491.53,3719.45,5852199.813,2021-05-13 23:59:59.999000+00:00,22134721314.84749,7847323,2881570.744,10897586878.17049
2021-05-14 00:00:00+00:00,3719.44,4175.0,3692.99,4079.99,3063526.292,2021-05-14 23:59:59.999000+00:00,12181077842.13998,4229804,1499384.639,5960889474.7403
2021-05-15 00:00:00+00:00,4079.98,4137.21,3634.44,3648.98,3321250.207,2021-05-15 23:59:59.999000+00:00,12859384950.05047,4473474,1601646.176,6202437951.27844
2021-05-16 00:00:00+00:00,3649.01,3882.76,3348.0,3581.39,4223938.158,2021-05-16 23:59:59.999000+00:00,15266100829.69663,5514066,2054868.442,7429862606.30034
2021-05-17 00:00:00+00:00,3581.39,3587.0,3125.0,3283.58,5745286.6,2021-05-17 23:59:59.999000+00:00,19279667315.49166,6763734,2792571.308,9371825418.54495
2021-05-18 00:00:00+00:00,3283.23,3570.27,3240.06,3376.35,3842243.27,2021-05-18 23:59:59.999000+00:00,13102791083.02771,4889289,1915117.725,6532315781.50124
2021-05-19 00:00:00+00:00,3377.03,3446.24,1400.73,2442.98,10144417.228,2021-05-19 23:59:59.999000+00:00,27803524889.35709,13310540,4896426.248,13447853938.43437
2021-05-20 00:00:00+00:00,2444.02,2990.85,2150.0,2768.42,6097256.74,2021-05-20 23:59:59.999000+00:00,16113950567.52409,8152933,3045103.569,8046026598.80096
2021-05-21 00:00:00+00:00,2768.42,2940.0,2097.99,2431.01,6041584.187,2021-05-21 23:59:59.999000+00:00,15265695041.77466,7619795,3002881.625,7590079388.51843
2021-05-22 00:00:00+00:00,2431.24,2489.65,2151.63,2295.15,4564819.521,2021-05-22 23:59:59.999000+00:00,10666152727.52536,5861628,2276612.686,5320447399.81974
2021-05-23 00:00:00+00:00,2295.46,2383.41,1728.85,2096.63,7797669.636,2021-05-23 23:59:59.999000+00:00,15783098848.93368,8787549,3868683.892,7830214434.99649
2021-05-24 00:00:00+00:00,2096.62,2675.0,2079.0,2649.27,5714266.276,2021-05-24 23:59:59.999000+00:00,13586348325.92198,6572796,2888492.485,6867006552.58782
2021-05-25 00:00:00+00:00,2649.49,2750.0,2380.6,2706.83,5322472.943,2021-05-25 23:59:59.999000+00:00,13694505271.63173,6447582,2649888.786,6818994310.55818
2021-05-26 00:00:00+00:00,2706.82,2913.0,2642.87,2884.27,4052111.799,2021-05-26 23:59:59.999000+00:00,11285324614.47753,5030449,2010815.395,5600635032.75649
2021-05-27 00:00:00+00:00,2884.16,2893.03,2634.0,2742.77,3441489.934,2021-05-27 23:59:59.999000+00:00,9494992137.75452,4319043,1705466.734,4706175422.03625
2021-05-28 00:00:00+00:00,2742.77,2763.57,2324.48,2411.66,4733066.731,2021-05-28 23:59:59.999000+00:00,11983057928.13767,5232829,2351420.368,5952599717.66833
2021-05-29 00:00:00+00:00,2411.65,2577.04,2208.04,2277.99,4468023.064,2021-05-29 23:59:59.999000+00:00,10655588004.12472,4840289,2224437.983,5305831156.73819
2021-05-30 00:00:00+00:00,2277.99,2476.83,2179.13,2386.11,3642984.366,2021-05-30 23:59:59.999000+00:00,8645260126.70548,4099827,1829724.072,4344140117.22053
2021-05-31 00:00:00+00:00,2386.11,2721.51,2271.46,2706.33,4203920.413,2021-05-31 23:59:59.999000+00:00,10502558832.11788,4606980,2127706.772,5315402534.37889
2021-06-01 00:00:00+00:00,2706.46,2741.45,2523.82,2634.63,3779985.27,2021-06-01 23:59:59.999000+00:00,9868610856.33613,4328581,1874417.798,4893405954.83614
2021-06-02 00:00:00+00:00,2634.61,2804.04,2551.03,2707.22,3026897.821,2021-06-02 23:59:59.999000+00:00,8165015125.37414,3628070,1497245.448,4039000743.15122
2021-06-03 00:00:00+00:00,2707.03,2892.23,2662.0,2858.34,3561113.235,2021-06-03 23:59:59.999000+00:00,9987629061.44338,3961169,1761073.142,4939376330.32195
2021-06-04 00:00:00+00:00,2858.34,2861.53,2540.61,2689.21,4343826.882,2021-06-04 23:59:59.999000+00:00,11593942225.54805,4514677,2145096.852,5724310646.12483
2021-06-05 00:00:00+00:00,2689.41,2817.43,2550.77,2627.45,3876375.64,2021-06-05 23:59:59.999000+00:00,10381974440.23042,4216220,1923355.981,5151771632.31928
